연번,행정동,설치장소,관리부서,전화번호,위도,경도
1080,웅동2동,경상남도 창원시 진해구 안골로 318번길 그린나래빌앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0997032,128.8084329
1081,웅동2동,경상남도 창원시 진해구 안골로 298번길 한국야쿠르트앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0987169,128.8069172
1082,웅동2동,경상남도 창원시 진해구 안청남로 40번길 우샤 갈비집옆(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1004245,128.8067626
1083,웅동2동,경상남도 창원시 진해구 안골로 303 안골 초등학교옆(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0998234,128.8065283
1084,웅동2동,경상남도 창원시 진해구 안골로 277번길 황금 하우스앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0979759,128.8049531
1085,웅동2동,경상남도 창원시 진해구 안골로 281번길 은하 빌라앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0980561,128.8050365
1086,웅동2동,경상남도 창원시 진해구 안골로 285번길 23 사랑채앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0997957,128.8042557
1087,웅동2동,경상남도 창원시 진해구 안골로 285번길 우림 빌라앞 (안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0983599,128.805559
1088,웅동2동,경상남도 창원시 진해구 안골로 293번길 승리 빌라앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0987568,128.8062094
1089,웅동2동,경상남도 창원시 진해구 안골로 289번길 미니스롭앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0983599,128.805559
1090,웅동2동,경상남도 창원시 진해구 안청로 26 산호 장어구이밑(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.0992718,128.8031968
1091,웅동2동,경상남도 창원시 진해구 안청로 42-2 블루하임빌 해안선식당앞(안골동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1008765,128.803259
1092,웅동1동,경상남도 창원시 진해구 웅동로 51번길 공영주차장앞(마천동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1253192,128.7822804
1093,웅천동,경상남도 창원시 진해구 웅천중로55번길 2 웅천동 복지회관앞(서중동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1110206,128.7496792
1094,풍호동,경상남도 창원시 진해구 충장로 597번길 풍호풀하우스앞(풍호동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1360468,128.702707
1095,이동,경상남도 창원시 진해구 충장로 455번길 동부교회옆(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1484274,128.6991727
1096,이동,경상남도 창원시 진해구 충장로 445번길 예스빌딩 소풍노래방앞(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1494148,128.6984104
1097,이동,경상남도 창원시 진해구 충장로445번길 월궁 노래방앞(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1494148,128.6984104
1098,이동,경상남도 창원시 진해구 이동로 54번길 공영주차장안(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1510186,128.6976604
1099,이동,경상남도 창원시 진해구 이동로 69번길 도영 헤어샾앞(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1516626,128.6992826
1100,이동,경상남도 창원시 진해구 충장로 415번길 이화정 삼계탕집밑(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1513494,128.6960853
1101,석동,경상남도 창원시 진해구 동진로 35번길 공원옆 제이파크빌앞(석동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1531137,128.6999514
1102,석동,경상남도 창원시 진해구 동진로 35번길 공원앞 준 원룸앞(석동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1531137,128.6999514
1103,경화동,경상남도 창원시 진해구 병암로 37번길 푸름빌 주차장 안(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1568693,128.6928517
1104,경화동,경상남도 창원시 진해구 병암로 29번길 무지개 아파트앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1560898,128.6928433
1105,경화동,경상남도 창원시 진해구 경화로 38번길 경화초등학교뒤(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.156493,128.6862656
1106,경화동,경상남도 창원시 진해구 진해대로636번길 대풍숯불갈비앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1583134,128.68487
1107,경화동,경상남도 창원시 진해구 경화로45번길 5 씨베스트빌앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1573751,128.6848124
1108,경화동,경상남도 창원시 진해구 충장로 273번길 삼부 빌라앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1534255,128.6819356
1109,경화동,경상남도 창원시 진해구 경화로 15번길 장미 빌라앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1546523,128.6863791
1110,경화동,경상남도 창원시 진해구 경화로 7번길 공영주차장앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1539122,128.6864499
1111,경화동,경상남도 창원시 진해구 경화동 1132-1 중초로 공영주차장안(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1571496,128.6806075
1112,경화동,경상남도 창원시 진해구 중초로 15번길 6-2호집앞(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1545872,128.6801791
1113,여좌동,경상남도 창원시 진해구 여명로 25번길 6호집앞(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1559157,128.6561831
1114,여좌동,경상남도 창원시 진해구 여명로 25번길 10호집앞(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1563752,128.6561179
1115,이동,경상남도 창원시 진해구 충장로 412번길 베스트라이프빌앞(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1515498,128.6958958
1116,이동,경상남도 창원시 진해구 충장로 446번길 술단지 소주방앞(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1491691,128.6980657
1117,이동,경상남도 창원시 진해구 충장로 40번길 25호집앞 공영주차장(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.153298,128.656873
1118,덕산동,경상남도 창원시 진해구 충장로 481번길 덕산성당앞(덕산동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1466075,128.7006161
1119,이동,경상남도 창원시 진해구 이동로 28번길9 (어깨동무유치원)(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1500764,128.6950931
1120,이동,경상남도 창원시 진해구 충장로 442번길 46-7(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1500399,128.6925705
1121,여좌동,경상남도 창원시 진해구 여명로 72-5(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1578629,128.6595903
1122,여좌동,경상남도 창원시 진해구 여좌천로 174번길 2(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1669333,128.6573566
1123,여좌동,경상남도 창원시 진해구 여좌로123번길(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1621432,128.6632074
1124,태백동,경상남도 창원시 진해구 태백서로 14번길12 (성광교회)(태백동),경상남도 창원시 진해구청 환경과,055-548-4521,35.153451,128.6735669
1125,경화동,경상남도 창원시 진해구 자은로 6번길16 (성산빌라)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1483944,128.7049787
1126,경화동,경상남도 창원시 진해구 태백서로 43 (탑할인마트)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1558736,128.6733321
1127,경화동,경상남도 창원시 진해구 조천북로 146번길 9-8 (창성맨션(다)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1604414,128.6885644
1128,이동,경상남도 창원시 진해구 이동로2번길 8 이동운동장(이동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1509815,128.6915811
1129,웅동1동,경상남도 창원시 진해구 남영로 527번길43 (대성)(남양동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1173187,128.7777535
1130,경화동,경상남도 창원시 진해구 조천북로 98번길7 (보영)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1605874,128.6829493
1131,경화동,경상남도 창원시 진해구 조천북로 98번길1 (경진빌라)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1610185,128.6828845
1132,경화동,경상남도 창원시 진해구 경화로 38번길23 (초원빌라)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1571407,128.6889188
1133,경화동,경상남도 창원시 진해구 경화로 25번길 19 혜성빌라 (경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1555665,128.6838763
1134,태백동,경상남도 창원시 진해구 태백서로 34번길(태백동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1550347,128.6735741
1135,태백동,경상남도 창원시 진해구 태백서로 66(태백동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1566543,128.6746845
1136,여좌동,경상남도 창원시 진해구 여좌로56번길 5(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1565723,128.663508
1137,여좌동,경상남도 창원시 진해구 여좌로 40번길 18-1(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1571333,128.6645188
1138,여좌동,경상남도 창원시 진해구 여좌로 70번길6 (평창상회)(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1574609,128.662903
1139,여좌동,경상남도 창원시 진해구 여좌로 96번길 31-1(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1596045,128.6660336
1140,여좌동,경상남도 창원시 진해구 여좌천로 120 (로얄빌리지)(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1634662,128.6608914
1141,여좌동,경상남도 창원시 진해구 여좌로123번길 24(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1616861,128.6607466
1142,여좌동,경상남도 창원시 진해구 여좌천로 78 (녹원빌라)(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1598669,128.66029
1143,여좌동,"경상남도 창원시 진해구 여명로 25번나길18 (여좌동,대성빌라)(여좌동)",경상남도 창원시 진해구청 환경과,055-548-4521,35.1573975,128.6573251
1144,여좌동,경상남도 창원시 진해구 여좌천로 24-1 씨유 진해 로망스점(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1550158,128.6595832
1145,여좌동,"경상남도 창원시 진해구 여명로16번길22 (여좌동,대광아파트)(여좌동)",경상남도 창원시 진해구청 환경과,055-548-4521,35.1542471,128.6581144
1146,충무동,경상남도 창원시 진해구 중원로 16번길6 (그린빌)(화천동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1453564,128.659626
1147,여좌동,경상남도 창원시 진해구 대야로 48(여좌동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1558322,128.6689338
1148,충무동,경상남도 창원시 진해구 중원로 80번길 (정관장)(송학동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1511129,128.6601057
1149,충무동,경상남도 창원시 진해구 중원로 15번길(태평동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1454826,128.6588306
1150,충무동,경상남도 창원시 진해구 태평로 86-1 (은찬빌)(태평동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1449553,128.6684705
1151,경화동,경상남도 창원시 진해구 충장로 235번길6-1 (진양아파트)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1533625,128.6780467
1152,경화동,"경상남도 창원시 진해구 경화로37번길 39(경화동, 삼부아파트)(경화동)",경상남도 창원시 진해구청 환경과,055-548-4521,35.1564583,128.6818825
1153,경화동,경상남도 창원시 진해구 경화로45번길 20(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1575556,128.6831244
1154,경화동,경상남도 창원시 진해구 경화로 37번길6 (성운부동산)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1569854,128.6855925
1155,경화동,경상남도 창원시 진해구 경화시장로 45번길24 (경화덕산빌라)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1577167,128.6881918
1156,경화동,경상남도 창원시 진해구 충장로 337번길 31 (에셀나무어린이집)(경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1564934,128.6886237
1157,경화동,경상남도 창원시 진해구 경화로 30번길 (경화동),경상남도 창원시 진해구청 환경과,055-548-4521,35.1559446,128.6862962
